file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,domain,split
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/stock-photo-green-soy-pods-with-leaves-and-seeds-isolated-on-white-backgraund-310996586.jpg,stock-photo-green-soy-pods-with-leaves-and-seeds-isolated-on-white-backgraund-310996586.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Raspberry leaf/yellow-raspberry-leaf-chlorosis-nutrient-deficiency-probably-lack-iron-gardening-problem-72461965.jpg,yellow-raspberry-leaf-chlorosis-nutrient-deficiency-probably-lack-iron-gardening-problem-72461965.jpg,raspberry,healthy,Healthy Raspberry Leaf,,raspberry__healthy__healthy,23,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/acid_0033.jpg,acid_0033.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/pm3.jpg,pm3.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/septorialeafspot.jpg,septorialeafspot.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/image.jpg,image.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf/2015-09-17-01.jpg,2015-09-17-01.jpg,tomato,healthy,Healthy Tomato Leaf,,tomato__healthy__healthy,37,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/f1078eef6945e3430829706f84bf70c0.jpg,f1078eef6945e3430829706f84bf70c0.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/stock-photo-green-soy-leaves-in-the-field-agricultural-background-31501516.jpg,stock-photo-green-soy-leaves-in-the-field-agricultural-background-31501516.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/Corn-NCLB.jpg,Corn-NCLB.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf/flies.jpg,flies.jpg,tomato,healthy,Healthy Tomato Leaf,,tomato__healthy__healthy,37,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf/Fig-2.jpg,Fig-2.jpg,tomato,healthy,Healthy Tomato Leaf,,tomato__healthy__healthy,37,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/confused-early-blight-septoria-zoom.jpg,confused-early-blight-septoria-zoom.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple leaf/AppleLeavesInRain.jpg,AppleLeavesInRain.jpg,apple,healthy,Healthy Apple Leaf,,apple__healthy__healthy,3,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf black rot/02gb.jpg,02gb.jpg,grape,fungal,Black Rot,Guignardia bidwellii,grape__fungal__black_rot,11,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Bell_pepper leaf spot/e4d0e5.jpg,e4d0e5.jpg,pepper,bacterial,Bacterial Spot,Xanthomonas campestris,pepper__bacterial__bacterial_spot,18,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/Early_20Blight_20-_20Potatoes.ashx_w_350.jpg,Early_20Blight_20-_20Potatoes.ashx_w_350.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple Scab Leaf/scab-apple-leaf.jpg,scab-apple-leaf.jpg,apple,fungal,Apple Scab,Venturia inaequalis,apple__fungal__apple_scab,0,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/leaf-spot3-big.jpg,leaf-spot3-big.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple leaf/green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-44598638.jpg,green-apple-leaf-slice-isolated-white-ripe-background-clipping-path-44598638.jpg,apple,healthy,Healthy Apple Leaf,,apple__healthy__healthy,3,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn rust leaf/web1_cusoutherncornrust.jpg,web1_cusoutherncornrust.jpg,corn,fungal,Common Rust,Puccinia sorghi,corn__fungal__common_rust,8,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Early blight leaf/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-BH3TH0.jpg,early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-BH3TH0.jpg,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/agron10.jpg,agron10.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/IMG_8698.JPG.jpg,IMG_8698.JPG.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/late_blight_tomato_leavesx500.jpg,late_blight_tomato_leavesx500.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/septoria-leaf-spot-in-tomatoes.jpg,septoria-leaf-spot-in-tomatoes.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Squash Powdery mildew leaf/mold_web12.16.14.jpg,mold_web12.16.14.jpg,squash,fungal,Powdery Mildew,Podosphaera xanthii,squash__fungal__powdery_mildew,25,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/A+A+Blueberry+Leaf+Disease+002.jpg,A+A+Blueberry+Leaf+Disease+002.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Bell_pepper leaf/zT5la.jpg,zT5la.jpg,pepper,healthy,Healthy Pepper Leaf,,pepper__healthy__healthy,19,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf/Grape_leaf_01.jpg,Grape_leaf_01.jpg,grape,healthy,Healthy Grape Leaf,,grape__healthy__healthy,14,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Strawberry leaf/strawberry-leaves-close-up.jpg,strawberry-leaves-close-up.jpg,strawberry,healthy,Healthy Strawberry Leaf,,strawberry__healthy__healthy,27,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/Leaf+Mold+upper+leaf+surface.jpg,Leaf+Mold+upper+leaf+surface.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Bell_pepper leaf spot/pepper_bacterial-spot_04_zoom.jpg,pepper_bacterial-spot_04_zoom.jpg,pepper,bacterial,Bacterial Spot,Xanthomonas campestris,pepper__bacterial__bacterial_spot,18,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/Slide1.preview.jpg,Slide1.preview.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/bacterial-speck-tomato-3.jpg,bacterial-speck-tomato-3.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Early blight leaf/Early_blight_1.jpg_1376579808.jpg,Early_blight_1.jpg_1376579808.jpg,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Strawberry leaf/green-strawberry-leaf-isolated-on-white-picture-id692328988_k_6_m_692328988_s_612x612_w_0_h_604VCrDe3mbN0c6LZZSBBvm4iMdWh1wcb3KHDX6CVRE_.jpg,green-strawberry-leaf-isolated-on-white-picture-id692328988_k_6_m_692328988_s_612x612_w_0_h_604VCrDe3mbN0c6LZZSBBvm4iMdWh1wcb3KHDX6CVRE_.jpg,strawberry,healthy,Healthy Strawberry Leaf,,strawberry__healthy__healthy,27,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/plant-fruit-berry-leaf-flower-food-herb-produce-blueberry-botany-flora-plants-wildflower-shrub-macro-photography-wipes-flowering-plant-bilberry-huckleberry-dayflower-land-plant-dayflower-family-1090218.jpg,plant-fruit-berry-leaf-flower-food-herb-produce-blueberry-botany-flora-plants-wildflower-shrub-macro-photography-wipes-flowering-plant-bilberry-huckleberry-dayflower-land-plant-dayflower-family-1090218.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/potato-early-blight-lesion-on-a-potato-leaf-picture-id81781211.jpg,potato-early-blight-lesion-on-a-potato-leaf-picture-id81781211.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Raspberry leaf/Rubus_occidentalis_leaf.JPG.jpg,Rubus_occidentalis_leaf.JPG.jpg,raspberry,healthy,Healthy Raspberry Leaf,,raspberry__healthy__healthy,23,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/tomato-leaf-spot-septoria-lycopersici-on-a-tomato-leaflet-acg9j5.jpg,tomato-leaf-spot-septoria-lycopersici-on-a-tomato-leaflet-acg9j5.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/a-mid-season-soybean-plants-leaves-show-virtually-no-insect-damage-cxy77t.jpg,a-mid-season-soybean-plants-leaves-show-virtually-no-insect-damage-cxy77t.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato two spotted spider mites leaf/comparing-diseases-4-canker-tomato-1y51ejs.jpg,comparing-diseases-4-canker-tomato-1y51ejs.jpg,tomato,pest,Two-Spotted Spider Mite,Tetranychus urticae,tomato__pest__spider_mites_two-spotted_spider_mite,33,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple Scab Leaf/early_symptoms_of_crabapple_scab_on_prairifire.jpg,early_symptoms_of_crabapple_scab_on_prairifire.jpg,apple,fungal,Apple Scab,Venturia inaequalis,apple__fungal__apple_scab,0,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/septoria-leaf-spot-tomatoes2x2400-202yoxg.jpg,septoria-leaf-spot-tomatoes2x2400-202yoxg.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/Early-Blight-UK-A.jpg,Early-Blight-UK-A.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/GIVXB.jpg,GIVXB.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple leaf/June%2B2010%2B022.JPG.jpg,June%2B2010%2B022.JPG.jpg,apple,healthy,Healthy Apple Leaf,,apple__healthy__healthy,3,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/f204d9b6516c961f48502e0b7ae3f746.jpg,f204d9b6516c961f48502e0b7ae3f746.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Squash Powdery mildew leaf/powdery-mildew-pea-leaf.jpg,powdery-mildew-pea-leaf.jpg,squash,fungal,Powdery Mildew,Podosphaera xanthii,squash__fungal__powdery_mildew,25,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Squash Powdery mildew leaf/powderymildew-on-squash.jpg,powderymildew-on-squash.jpg,squash,fungal,Powdery Mildew,Podosphaera xanthii,squash__fungal__powdery_mildew,25,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Strawberry leaf/strawberry-plant.jpg,strawberry-plant.jpg,strawberry,healthy,Healthy Strawberry Leaf,,strawberry__healthy__healthy,27,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/20100824septoria.jpg,20100824septoria.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Strawberry leaf/IMG_4056.JPG.jpg,IMG_4056.JPG.jpg,strawberry,healthy,Healthy Strawberry Leaf,,strawberry__healthy__healthy,27,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Septoria leaf spot/1c421500ddd390c90596ad2cf12d5429.jpg,1c421500ddd390c90596ad2cf12d5429.jpg,tomato,fungal,Septoria Leaf Spot,Septoria lycopersici,tomato__fungal__septoria_leaf_spot,32,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf late blight/tomato-late-blight-conn-2015-139rcs.jpg,tomato-late-blight-conn-2015-139rcs.jpg,tomato,fungal,Late Blight,Phytophthora infestans,tomato__fungal__late_blight,30,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/FS547-4-big.jpg,FS547-4-big.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf black rot/IMG_0830_original.JPG_1472588083.jpg,IMG_0830_original.JPG_1472588083.jpg,grape,fungal,Black Rot,Guignardia bidwellii,grape__fungal__black_rot,11,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/Blueberries+autumn+leaves7.jpg,Blueberries+autumn+leaves7.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf/depositphotos_6812535-stock-photo-grape-leaves.jpg,depositphotos_6812535-stock-photo-grape-leaves.jpg,grape,healthy,Healthy Grape Leaf,,grape__healthy__healthy,14,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/bac_spot_tomato_leaf_l.jpg,bac_spot_tomato_leaf_l.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf black rot/3_21_14-Caption-Black-Rot-leaf-infection..jpg,3_21_14-Caption-Black-Rot-leaf-infection..jpg,grape,fungal,Black Rot,Guignardia bidwellii,grape__fungal__black_rot,11,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf/fpls-08-01602-g001.jpg,fpls-08-01602-g001.jpg,tomato,healthy,Healthy Tomato Leaf,,tomato__healthy__healthy,37,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-by9j8r.jpg,early-blight-or-target-spot-alternaria-solani-lesions-on-a-tomato-by9j8r.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/leaf_mold_tomato3x1200.jpg,leaf_mold_tomato3x1200.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn Gray leaf spot/Greyleafspot.jpg,Greyleafspot.jpg,corn,fungal,Gray Leaf Spot,Cercospora zeae-maydis,corn__fungal__cercospora_leaf_spot_gray_leaf_spot,7,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Apple rust leaf/apple-rust-disease_10_845384767.jpg,apple-rust-disease_10_845384767.jpg,apple,fungal,Cedar Apple Rust,Gymnosporangium juniperi-virginianae,apple__fungal__cedar_apple_rust,2,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/P1200699+Vaccinium+alaskaense+Alaska+Blueberry+hairy+leaf+margin+Heather+Meadows.JPG.jpg,P1200699+Vaccinium+alaskaense+Alaska+Blueberry+hairy+leaf+margin+Heather+Meadows.JPG.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Raspberry leaf/img_0509.jpg,img_0509.jpg,raspberry,healthy,Healthy Raspberry Leaf,,raspberry__healthy__healthy,23,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/1573852-Early-Blight-e1515624612559.jpg,1573852-Early-Blight-e1515624612559.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Soyabean leaf/kdeficiency2.jpg,kdeficiency2.jpg,soybean,healthy,Healthy Soybean Leaf,,soybean__healthy__healthy,24,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/blueberry_leaves_berries_fresh_wood_1280x960_hd-wallpaper-1763513.jpg,blueberry_leaves_berries_fresh_wood_1280x960_hd-wallpaper-1763513.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf black rot/2009+07+034+black+rot+leaf+and+berry.jpg,2009+07+034+black+rot+leaf+and+berry.jpg,grape,fungal,Black Rot,Guignardia bidwellii,grape__fungal__black_rot,11,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf/100_8283.jpg,100_8283.jpg,tomato,healthy,Healthy Tomato Leaf,,tomato__healthy__healthy,37,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato leaf bacterial spot/05-069f1.jpg,05-069f1.jpg,tomato,bacterial,Bacterial Spot,Xanthomonas perforans,tomato__bacterial__bacterial_spot,28,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/Corn020Fig2.jpg,Corn020Fig2.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/tomato_plants_1_original.JPG_1407178095.jpg,tomato_plants_1_original.JPG_1407178095.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf late blight/potato_late-blight_07_zoom.jpg,potato_late-blight_07_zoom.jpg,potato,fungal,Late Blight,Phytophthora infestans,potato__fungal__late_blight,21,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Bell_pepper leaf spot/bacterialCanker08-129kre6-on-pepper-50-QUALITY-1tzxf2r.jpg,bacterialCanker08-129kre6-on-pepper-50-QUALITY-1tzxf2r.jpg,pepper,bacterial,Bacterial Spot,Xanthomonas campestris,pepper__bacterial__bacterial_spot,18,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf black rot/00gb.jpg,00gb.jpg,grape,fungal,Black Rot,Guignardia bidwellii,grape__fungal__black_rot,11,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Corn leaf blight/Corn-disease-small-NCLB-lesions-A-Nelson-6-16-2015-F2.jpg,Corn-disease-small-NCLB-lesions-A-Nelson-6-16-2015-F2.jpg,corn,fungal,Northern Leaf Blight,Exserohilum turcicum,corn__fungal__northern_leaf_blight,9,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato mold leaf/gray-mold-on-tomato-leaf.jpg,gray-mold-on-tomato-leaf.jpg,tomato,fungal,Leaf Mold,Passalora fulva,tomato__fungal__leaf_mold,31,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Squash Powdery mildew leaf/628x471.jpg,628x471.jpg,squash,fungal,Powdery Mildew,Podosphaera xanthii,squash__fungal__powdery_mildew,25,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Potato leaf early blight/potato-blight-damage-on-leaves-caused-by-fungus-phytophthora-picture-id505322893.jpg,potato-blight-damage-on-leaves-caused-by-fungus-phytophthora-picture-id505322893.jpg,potato,fungal,Early Blight,Alternaria solani,potato__fungal__early_blight,20,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Blueberry leaf/vaccinium-angustifolium-le-ahaines.jpg,vaccinium-angustifolium-le-ahaines.jpg,blueberry,healthy,Healthy Blueberry Leaf,,blueberry__healthy__healthy,4,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/Tomato Early blight leaf/early_blight_tomato.jpg,early_blight_tomato.jpg,tomato,fungal,Early Blight,Alternaria solani,tomato__fungal__early_blight,29,plantdoc_field,field,train
cv/datasets/raw/plantdoc_repo/train/grape leaf/WildGrapeLeaf_cutout.jpg,WildGrapeLeaf_cutout.jpg,grape,healthy,Healthy Grape Leaf,,grape__healthy__healthy,14,plantdoc_field,field,train
